NAME,CZ,LOGMSTAR,LOGMH,RADEG,DEDEG,GRPCZ,CCR,CCB
ECO06699,4427.2,9.95,11.32,207.15,33.512,4550.9,1.12,1.0
ECO06700,5027.6,9.31,12.09,207.302,35.285,5141.2,1.12,1.0
ECO06701,7456.1,9.43,11.1,207.659,37.315,7456.1,1.13,1.0
ECO06702,6025.4,9.43,12.05,209.027,37.209,6046.6,1.12,1.0
ECO06703,3558.2,8.81,11.19,209.671,36.778,3677.7,1.21,1.0
ECO06704,3989.1,9.31,12.84,211.018,35.065,4013.6,1.06,1.0
ECO06705,4320.1,9.09,10.99,211.67,35.28,4320.1,1.12,1.0
ECO06706,5034.5,9.73,11.12,211.999,31.646,5034.5,1.05,1.0
ECO06707,3415.6,9.23,10.93,212.258,36.324,3415.6,1.06,1.0
ECO06708,7464.1,10.69,12.06,149.15,20.646,7464.1,1.02,1.0
ECO06709,6158.9,10.25,11.26,214.158,40.216,6158.9,1.04,1.0
ECO06710,4151.8,8.85,12.71,217.0,27.239,4295.1,1.17,1.0
ECO06711,4351.9,8.77,12.71,217.283,27.446,4295.1,1.1,1.0
ECO06712,6019.5,8.87,10.98,221.197,7.354,6019.5,1.14,1.0
ECO06713,7241.8,9.67,11.37,230.695,37.7,7295.3,1.08,1.0
ECO06714,6079.0,9.97,11.27,233.232,42.438,6079.0,1.11,1.0
ECO06715,6504.8,9.61,11.19,188.371,26.738,6504.8,1.13,1.0
ECO06716,6902.8,8.91,10.99,188.375,26.78,6902.8,1.12,1.0
ECO06717,7127.5,9.07,10.98,182.729,32.929,7127.5,1.1,1.0
ECO06718,6771.5,9.13,11.08,183.059,34.245,6771.5,1.13,1.0
ECO06719,4434.7,9.59,11.67,149.178,15.637,4309.5,1.05,1.0
ECO06720,6811.9,8.71,10.98,188.61,26.885,6904.4,1.19,1.0
ECO06721,7051.6,9.63,11.96,192.908,27.31,7058.8,1.07,1.0
ECO06722,6902.8,9.61,11.41,193.44,27.25,6804.2,1.06,1.0
ECO06723,6646.4,9.65,11.31,193.771,26.724,6587.0,1.1,1.0
ECO06724,4944.5,9.23,11.03,214.328,12.585,4944.5,1.11,1.0
ECO06725,6104.0,9.31,11.27,215.179,13.696,6104.0,1.07,1.0
ECO06726,5063.5,9.33,11.06,216.097,13.799,5063.5,1.11,1.0
ECO06727,6632.7,8.79,11.21,189.85,18.365,6650.9,1.13,1.0
ECO06728,6748.9,8.97,10.98,197.678,21.367,6748.9,1.11,1.0
ECO06729,7144.7,9.59,11.53,233.49,21.79,7132.4,1.16,1.0
ECO06730,3627.5,8.99,11.78,149.19,16.809,3596.0,1.08,1.0
ECO06731,6307.0,8.99,11.0,226.645,20.488,6307.0,1.08,1.0
ECO06732,6596.1,9.19,11.1,157.222,21.982,6510.5,1.06,1.0
ECO06733,6627.6,10.39,12.26,180.641,20.816,6963.6,1.07,1.0
ECO06734,3231.0,9.27,10.95,198.422,22.626,3231.0,1.07,1.0
ECO06735,7020.8,10.35,13.07,195.355,29.314,7148.6,1.02,1.0
ECO06736,7339.0,9.01,11.07,133.689,37.416,7339.0,1.14,1.0
ECO06737,6887.8,9.51,11.17,134.773,36.612,6887.8,1.1,1.0
ECO06738,7048.6,9.27,11.24,135.559,35.463,7048.6,1.13,1.0
ECO06739,7194.4,9.67,12.34,136.699,37.32,7108.7,1.12,1.0
ECO06740,7228.4,9.81,11.33,136.77,36.113,7228.4,1.1,1.0
ECO06741,3983.9,9.35,11.67,149.264,15.579,4309.5,1.16,1.0
ECO06742,6761.5,9.41,11.15,155.693,37.674,6761.5,1.12,1.0
ECO06743,5686.4,8.91,10.92,157.969,31.843,5686.4,1.14,1.0
ECO06744,7228.6,9.31,11.08,168.611,34.068,7228.6,1.12,1.0
ECO06745,6176.2,9.37,11.11,172.139,36.777,6176.2,1.12,1.0
ECO06746,5817.2,8.89,10.93,132.116,16.192,5817.2,1.08,1.0
ECO06747,6967.8,9.13,11.11,223.118,10.193,6967.8,1.1,1.0
ECO06748,5796.9,8.49,10.83,210.682,9.992,5796.9,1.28,1.0
ECO06749,7341.1,8.97,10.99,230.771,11.765,7341.1,1.07,1.0
ECO06750,5693.2,8.93,11.15,235.48,10.451,5693.2,1.14,1.0
ECO06751,6197.2,10.33,12.13,149.659,28.871,6263.6,1.12,1.0
ECO06752,3727.4,10.19,11.42,149.398,45.23,3727.4,1.2,1.0
ECO06753,6238.9,9.21,11.77,188.26,39.42,6226.3,1.13,1.0
ECO06754,6025.4,9.25,11.01,188.367,40.828,6025.4,1.11,1.0
ECO06755,7161.8,9.99,11.4,189.221,40.132,7161.8,1.09,1.0
ECO06756,6136.5,9.31,11.15,189.489,38.316,6136.5,1.11,1.0
ECO06757,6668.3,8.81,10.99,183.173,23.478,6668.3,1.14,1.0
ECO06758,6915.1,9.59,11.17,186.51,25.795,6900.0,1.13,1.0
ECO06759,6379.7,9.29,11.06,186.898,26.54,6379.7,1.1,1.0
ECO06760,6926.6,9.29,11.33,187.853,26.796,6862.8,1.13,1.0
ECO06761,7224.1,9.73,11.23,133.644,40.027,7324.3,1.1,1.0
ECO06762,6947.5,8.91,11.02,136.91,37.673,6947.5,1.12,1.0
ECO06763,4088.1,9.27,11.35,133.06,19.055,4170.5,1.11,1.0
ECO06764,7286.1,10.41,11.67,149.42,45.259,7286.1,1.06,1.0
ECO06765,4677.6,8.47,12.07,148.176,42.878,4815.6,1.35,1.0
ECO06766,3609.7,8.73,10.79,149.708,0.836,3609.7,1.31,1.0
ECO06767,4198.1,8.61,10.78,153.903,6.348,4198.1,1.32,1.0
ECO06768,7137.9,9.27,11.84,161.271,37.183,7135.5,1.09,1.0
ECO06769,6195.4,9.53,12.88,164.45,24.168,6198.2,1.12,1.0
ECO06770,6344.8,9.05,10.95,166.757,23.769,6344.8,1.07,1.0
ECO06771,6665.9,9.05,11.03,167.344,5.045,6712.5,1.06,1.0
ECO06772,7062.5,9.67,11.15,167.919,45.35,7062.5,1.12,1.0
ECO06773,5951.4,9.09,10.94,170.724,26.605,5951.4,1.07,1.0
ECO06774,6921.6,9.37,11.07,180.322,31.278,6921.6,1.11,1.0
ECO06775,6319.9,9.95,11.45,149.298,5.201,6319.9,1.08,1.0
ECO06776,6290.9,9.35,10.97,181.297,40.247,6290.9,1.04,1.0
ECO06777,6323.5,9.63,11.18,181.493,39.86,6323.5,1.11,1.0
ECO06778,6098.3,9.23,11.22,183.834,-0.398,6108.2,1.06,1.0
ECO06779,7195.1,10.19,11.31,184.827,43.237,7195.1,1.06,1.0
ECO06780,7381.5,9.37,11.07,185.738,3.568,7381.5,1.12,1.0
ECO06781,7205.9,10.09,11.26,186.031,45.434,7205.9,1.04,1.0
ECO06782,7128.8,9.25,11.71,189.162,40.265,7139.4,1.13,1.0
ECO06783,5627.4,8.71,10.88,190.566,39.564,5627.4,1.15,1.0
ECO06784,6694.8,9.69,11.04,193.523,0.175,6694.8,1.05,1.0
ECO06785,6098.2,9.27,13.02,200.489,35.638,6098.2,1.02,1.0
ECO06786,6299.8,9.27,11.32,149.337,7.189,6297.5,1.11,1.0
ECO06787,6036.8,8.63,11.95,200.533,35.393,5887.5,1.2,1.0
ECO06788,7000.6,9.53,11.12,201.662,27.04,7000.6,1.12,1.0
ECO06789,5396.0,8.83,10.94,208.858,5.729,5396.0,1.14,1.0
ECO06790,6762.6,9.39,11.14,209.537,10.274,6733.2,1.05,1.0
ECO06791,5995.0,9.11,10.98,210.909,11.573,5995.0,1.12,1.0
ECO06792,7272.2,9.49,11.27,211.106,-0.457,7330.8,1.11,1.0
ECO06793,5279.3,9.53,10.98,213.755,26.717,5279.3,1.06,1.0
ECO06794,6987.6,9.23,13.43,214.439,7.424,7203.9,1.1,1.0
ECO06795,5628.0,9.71,11.14,216.877,40.964,5628.0,1.1,1.0
ECO06796,4534.9,8.99,10.82,218.296,25.962,4534.9,1.2,1.0
ECO06797,6347.1,10.49,11.65,149.375,8.124,6338.6,1.13,1.0
ECO06798,5818.7,9.53,11.1,226.547,48.631,5818.7,1.12,1.0
ECO06799,5601.5,8.93,10.91,230.395,41.905,5601.5,1.11,1.0
ECO06800,5432.0,8.89,12.66,231.933,43.069,5561.5,1.09,1.0
ECO06801,6196.5,9.21,11.09,233.653,43.039,6196.5,1.13,1.0
ECO06802,6303.2,9.41,10.97,234.814,46.836,6303.2,1.05,1.0
ECO06803,7101.8,9.53,11.11,156.476,6.215,7101.8,1.13,1.0
ECO06804,4744.3,9.17,10.95,161.344,1.124,4744.3,1.07,1.0
ECO06805,6253.4,9.63,11.1,166.023,11.022,6234.4,1.06,1.0
ECO06806,6771.0,8.67,10.86,167.987,27.27,6771.0,1.18,1.0
ECO06807,6223.0,9.07,10.89,185.531,39.276,6223.0,1.1,1.0
ECO06808,3510.8,10.23,11.43,149.449,15.126,3510.8,1.08,1.0
ECO06809,7337.9,9.05,12.2,214.782,5.384,7366.3,1.07,1.0
ECO06810,5623.9,8.79,12.22,229.23,43.11,5570.1,1.09,1.0
ECO06811,5118.2,9.07,10.88,187.836,3.125,5118.2,1.1,1.0
ECO06812,4548.2,8.75,11.86,143.544,0.258,4661.2,1.15,1.0
ECO06813,6181.9,10.83,12.72,151.461,0.632,6146.8,1.03,1.0
ECO06814,6460.1,10.69,12.89,175.593,8.765,6288.2,1.04,1.0
ECO06815,6784.6,10.05,13.56,203.74,13.744,6870.3,1.08,1.0
ECO06816,5612.4,9.71,12.05,226.641,42.643,5608.5,1.1,1.0
ECO06817,7267.1,9.35,10.96,228.75,6.805,7267.1,1.06,1.0
ECO06818,4957.7,9.47,10.88,229.218,6.539,4957.7,1.09,1.0
ECO06819,6280.5,9.87,11.35,149.447,10.027,6280.5,1.09,1.0
ECO06820,6381.4,9.73,11.16,168.277,28.054,6381.4,1.08,1.0
ECO06821,7230.8,8.71,11.89,171.534,27.91,7138.9,1.1,1.0
ECO06822,7223.1,9.93,11.14,173.034,28.056,7223.1,1.07,1.0
ECO06823,6870.0,9.75,12.18,173.107,28.057,6875.4,1.05,1.0
ECO06824,7460.5,8.87,10.97,188.787,28.056,7460.5,1.09,1.0
ECO06825,7161.9,8.95,11.31,189.429,27.915,7201.5,1.08,1.0
ECO06826,7291.8,9.31,11.31,189.462,28.0,7201.5,1.13,1.0
ECO06827,6920.9,10.09,11.31,191.545,27.938,6920.9,1.15,1.0
ECO06828,6197.5,9.59,10.96,192.919,28.053,6197.5,1.05,1.0
ECO06829,5140.2,10.25,12.98,149.486,10.432,5219.1,1.15,1.0
ECO06830,6951.2,8.63,11.57,192.973,27.978,6944.0,1.18,1.0
ECO06831,5687.0,9.81,11.09,193.193,27.907,5687.0,1.05,1.0
ECO06832,6946.7,10.17,14.45,193.954,27.906,6589.0,1.07,1.42
ECO06833,6577.6,9.69,14.45,193.989,27.905,6589.0,1.07,1.42
ECO06834,5934.9,9.69,11.4,194.006,28.038,6013.5,1.13,1.0
ECO06835,7404.7,9.37,10.98,194.012,28.048,7404.7,1.05,1.0
ECO06836,5998.9,9.41,14.45,194.662,27.954,6589.0,1.06,1.42
ECO06837,7221.8,9.61,14.45,194.789,28.041,6589.0,1.06,1.42
ECO06838,6551.3,9.21,14.45,195.391,27.911,6589.0,1.0,1.42
ECO06839,6042.7,10.03,13.33,195.845,27.936,6425.0,1.04,1.0
ECO06840,5218.0,11.13,12.98,149.529,10.36,5219.1,1.03,1.0
ECO06841,6306.9,9.29,13.33,195.96,28.055,6425.0,1.06,1.0
ECO06842,5954.8,10.05,13.33,196.033,27.965,6425.0,1.07,1.0
ECO06843,7240.2,9.39,11.63,196.581,28.053,7321.0,1.06,1.0
ECO06844,5234.8,8.51,10.89,197.23,28.024,5234.8,1.14,1.0
ECO06845,5970.5,9.05,10.95,198.708,28.019,5970.5,1.08,1.0
ECO06846,6545.5,9.65,11.24,198.759,28.036,6545.5,1.09,1.0
ECO06847,4812.9,8.97,11.01,204.965,28.045,4812.9,1.08,1.0
ECO06848,6540.7,9.29,11.14,175.777,16.319,6540.7,1.14,1.0
ECO06849,6842.4,9.43,11.15,197.215,28.629,6842.4,1.11,1.0
ECO06850,7107.9,9.99,11.22,196.462,29.81,7107.9,1.05,1.0
ECO06851,6330.1,10.85,12.13,149.667,28.878,6263.6,1.03,1.0
ECO06852,7171.0,10.25,11.75,194.446,29.149,7203.9,1.08,1.0
ECO06853,5756.2,9.61,12.33,197.345,28.321,6025.4,1.03,1.0
ECO06854,6266.2,9.91,12.33,197.348,28.281,6025.4,1.04,1.0
ECO06855,6041.2,10.27,12.33,197.34,28.312,6025.4,1.07,1.0
ECO06856,6928.1,10.23,11.43,197.038,27.826,6928.1,1.08,1.0
ECO06857,7446.7,10.31,11.44,196.817,28.284,7446.7,1.09,1.0
ECO06858,6727.7,10.25,11.42,196.546,27.7,6727.7,1.11,1.0
ECO06859,7360.0,10.37,11.79,194.402,27.031,7366.0,1.08,1.0
ECO06860,5613.8,9.73,11.08,194.181,27.035,5613.8,1.03,1.0
ECO06861,6858.6,9.81,11.43,193.57,28.077,6805.8,1.06,1.0
ECO06862,3326.6,9.37,11.13,149.651,13.255,3326.6,1.12,1.0
ECO06863,6315.5,10.41,11.5,193.541,28.092,6315.5,1.14,1.0
ECO06864,5127.6,10.21,11.31,193.408,27.784,5127.6,1.13,1.0
ECO06865,6290.6,10.07,12.03,193.074,27.086,6295.1,1.12,1.0
ECO06866,7086.5,10.47,11.66,192.556,26.776,7092.7,1.08,1.0
ECO06867,6256.1,9.99,11.2,192.397,27.198,6256.1,1.05,1.0
ECO06868,7374.8,10.33,11.49,192.261,26.893,7374.8,1.16,1.0
ECO06869,6344.9,10.29,11.72,192.206,27.033,6344.9,1.07,1.0
ECO06870,6359.2,9.85,11.11,191.957,27.009,6359.2,1.05,1.0
ECO06871,6138.1,10.07,11.93,193.171,26.366,6262.4,1.07,1.0
ECO06872,6002.9,9.65,11.02,192.764,26.446,6002.9,1.06,1.0
ECO06873,7158.4,10.57,12.06,133.236,42.415,7158.4,1.01,1.0
ECO06874,6363.7,10.63,11.83,149.721,31.62,6395.0,1.07,1.0
ECO06875,7146.1,10.43,13.34,186.632,9.123,7176.0,1.17,1.0
ECO06876,7363.6,10.43,11.48,186.872,9.043,7363.6,1.08,1.0
ECO06877,4388.2,8.99,11.84,187.988,3.889,4400.3,1.12,1.0
ECO06878,4199.9,8.93,10.89,213.618,35.533,4199.9,1.1,1.0
ECO06879,5658.5,9.11,11.04,220.242,41.635,5658.5,1.12,1.0
ECO06880,4473.8,9.01,10.88,225.102,49.254,4473.8,1.11,1.0
ECO06881,6993.2,10.37,12.24,228.008,32.915,6966.6,1.07,1.0
ECO06882,6149.8,9.91,11.18,229.321,46.708,6149.8,1.1,1.0
ECO06883,5474.8,9.47,12.73,159.826,-0.229,5421.8,1.05,1.0
ECO06884,2761.5,9.05,11.32,149.697,11.389,2718.2,1.09,1.0
ECO06885,6472.4,9.83,11.09,160.256,0.632,6472.4,1.06,1.0
ECO06886,6711.1,10.31,11.68,144.577,4.094,6754.2,1.08,1.0
ECO06887,7461.9,8.99,12.3,147.246,1.138,7388.2,1.11,1.0
ECO06888,7326.7,9.81,12.3,147.306,1.178,7388.2,1.07,1.0
ECO06889,7123.9,9.03,11.73,174.662,39.266,7132.5,1.06,1.0
ECO06890,7434.5,8.63,12.16,145.051,48.384,7426.0,1.4,1.0
ECO06891,7117.5,8.47,10.82,196.091,31.883,7117.5,1.26,1.0
ECO06892,4923.3,8.73,11.73,197.126,35.161,4894.9,1.17,1.0
ECO06893,6331.4,9.21,11.03,197.769,30.483,6331.4,1.1,1.0
ECO06894,5009.0,8.23,10.83,203.285,36.609,5009.0,1.33,1.0
ECO06895,4523.7,9.49,11.2,149.723,15.38,4523.7,1.12,1.0
ECO06896,7383.3,9.15,11.16,203.85,31.571,7383.3,1.11,1.0
ECO06897,5887.2,8.65,10.81,204.738,36.596,5887.2,1.25,1.0
ECO06898,5087.9,9.05,11.31,209.156,36.331,5175.0,1.13,1.0
ECO06899,5207.0,8.93,11.31,209.166,36.35,5175.0,1.09,1.0
ECO06900,3528.4,8.81,10.77,216.257,33.431,3528.4,1.34,1.0
ECO06901,6637.4,8.87,10.98,216.82,38.369,6637.4,1.13,1.0
ECO06902,5797.8,9.33,11.38,231.042,42.069,5801.6,1.11,1.0
ECO06903,6950.0,8.87,10.94,231.479,41.91,6950.0,1.14,1.0
ECO06904,6464.1,8.97,10.93,195.539,27.589,6499.4,1.19,1.0
ECO06905,7156.2,9.27,14.45,195.405,28.016,6589.0,1.16,1.42
ECO06906,3449.7,9.85,11.44,149.735,14.419,3449.7,1.07,1.0
ECO06907,6828.2,9.37,14.45,195.329,28.128,6589.0,1.06,1.42
ECO06908,7071.2,9.57,11.02,195.313,27.669,7071.2,1.06,1.0
ECO06909,7437.7,8.81,10.83,195.274,28.062,7437.7,1.18,1.0
ECO06910,5793.3,9.29,12.57,195.27,27.892,5837.8,1.13,1.0
ECO06911,5885.0,9.11,11.35,195.115,27.625,5890.7,1.12,1.0
ECO06912,6208.1,9.27,14.45,195.079,28.009,6589.0,1.09,1.42
ECO06913,5369.4,9.53,14.45,195.077,27.816,6589.0,1.05,1.42
ECO06914,7410.0,9.63,14.45,195.057,27.867,6589.0,1.03,1.42
ECO06915,7469.7,9.99,14.45,195.036,28.16,6589.0,1.09,1.42
ECO06916,5856.5,9.37,14.45,194.99,28.065,6589.0,1.06,1.42
ECO06917,5215.5,9.61,12.98,149.771,10.361,5219.1,1.11,1.0
ECO06918,6788.4,9.29,14.45,194.96,28.144,6589.0,1.06,1.42
ECO06919,6248.2,9.59,14.45,194.934,27.868,6589.0,1.05,1.42
ECO06920,6811.8,9.63,14.45,194.907,27.777,6589.0,1.08,1.42
ECO06921,6606.7,9.37,14.45,194.864,27.785,6589.0,1.07,1.42
ECO06922,5515.9,8.79,14.45,194.854,27.997,6589.0,1.1,1.42
ECO06923,6051.1,9.35,12.08,194.827,27.513,6017.0,1.02,1.0
ECO06924,5767.3,9.29,14.45,194.748,27.934,6589.0,1.15,1.42
ECO06925,6180.5,9.41,14.45,194.67,27.827,6589.0,1.06,1.42
ECO06926,7309.9,9.61,14.45,194.629,28.234,6589.0,1.09,1.42
ECO06927,7310.2,9.73,14.45,194.591,27.892,6589.0,1.06,1.42
ECO06928,5111.8,10.63,12.22,149.922,35.393,5103.6,1.0,1.0
ECO06929,6201.2,9.27,14.45,194.572,28.04,6589.0,1.11,1.42
ECO06930,7241.1,9.59,14.45,194.514,27.682,6589.0,1.06,1.42
ECO06931,6450.6,9.37,11.04,194.471,27.707,6457.3,1.04,1.0
ECO06932,6413.4,9.21,14.45,194.405,28.04,6589.0,1.07,1.42
ECO06933,7455.2,9.43,14.45,194.395,27.31,6589.0,1.06,1.42
ECO06934,6045.7,9.19,14.45,194.348,27.55,6589.0,1.18,1.42
ECO06935,6880.1,9.31,14.45,194.326,27.747,6589.0,1.0,1.42
ECO06936,6809.0,9.45,14.45,194.261,27.657,6589.0,1.05,1.42
ECO06937,7436.2,9.69,14.45,194.061,27.506,6589.0,1.06,1.42
ECO06938,4879.1,9.11,11.57,140.943,2.753,4907.7,1.08,1.0
ECO06939,7002.6,10.99,12.44,149.934,12.989,7072.2,1.01,1.0
ECO06940,7083.8,9.17,11.62,141.027,2.082,7048.1,1.13,1.0
ECO06941,7103.4,10.37,12.82,142.422,2.206,7121.6,1.09,1.0
ECO06942,6845.4,8.97,10.98,143.517,0.384,6845.4,1.06,1.0
ECO06943,5460.9,8.87,10.79,159.469,2.389,5460.9,1.18,1.0
ECO06944,5536.0,8.85,11.14,159.606,-0.018,5568.5,1.09,1.0
ECO06945,5491.4,8.53,11.3,161.457,2.09,5520.0,1.38,1.0
ECO06946,6406.4,8.73,10.87,161.643,1.774,6406.4,1.13,1.0
ECO06947,5634.2,8.89,10.99,173.738,-0.754,5634.2,1.08,1.0
ECO06948,7368.7,8.09,10.79,185.926,-0.257,7368.7,1.46,1.0
ECO06949,2674.9,9.95,11.32,149.931,11.661,2718.2,1.05,1.0
ECO06950,5445.8,8.89,12.35,197.519,0.949,5323.3,1.09,1.0
ECO06951,5610.8,8.67,11.75,198.008,0.592,5562.0,1.13,1.0
ECO06952,7236.1,9.19,11.24,210.365,1.973,7165.4,1.13,1.0
ECO06953,2921.5,9.27,11.11,133.243,49.46,2921.5,1.07,1.0
ECO06954,6612.8,9.91,11.9,144.524,7.735,6552.7,1.08,1.0
ECO06955,6180.6,10.01,11.85,152.066,30.378,6168.8,1.13,1.0
ECO06956,5301.8,8.73,10.91,152.745,25.504,5301.8,1.16,1.0
ECO06957,6868.7,10.11,11.25,159.489,46.244,6868.7,1.16,1.0
ECO06958,6922.3,9.81,11.45,150.027,38.172,6922.3,1.08,1.0
ECO06959,7423.9,9.93,11.23,161.752,43.615,7423.9,1.08,1.0
ECO06960,7426.8,9.93,11.64,163.779,40.567,7375.4,1.18,1.0
ECO06961,6373.9,9.59,11.24,174.278,18.194,6373.9,1.09,1.0
ECO06962,6850.6,9.51,11.27,174.845,22.119,6850.6,1.11,1.0
ECO06963,7100.1,9.77,11.31,175.323,20.831,7100.1,1.15,1.0
ECO06964,6041.0,9.07,14.19,175.954,20.249,6266.8,1.13,1.0
ECO06965,6084.0,9.79,14.19,175.973,19.739,6266.8,1.03,1.0
ECO06966,6628.2,9.51,11.3,176.312,21.644,6628.2,1.06,1.0
ECO06967,7125.8,10.23,11.44,183.264,21.024,7125.8,1.1,1.0
ECO06968,7012.8,9.89,11.39,150.087,11.336,7012.8,1.13,1.0
ECO06969,6768.6,9.75,11.11,186.582,1.724,6768.6,1.04,1.0
ECO06970,7443.5,9.07,10.96,187.807,1.513,7443.5,1.08,1.0
ECO06971,6927.2,9.67,11.02,192.578,32.547,6927.2,1.06,1.0
ECO06972,7384.2,10.25,11.37,192.873,31.814,7384.2,1.07,1.0
ECO06973,6711.3,10.39,11.55,198.247,22.426,6711.3,1.08,1.0
ECO06974,6821.6,10.33,11.41,198.612,21.297,6821.6,1.17,1.0
ECO06975,7391.1,9.31,11.63,209.089,5.528,7281.8,1.1,1.0
ECO06976,3708.4,8.55,10.85,224.339,44.177,3708.4,1.18,1.0
ECO06977,3369.2,8.99,10.85,225.354,48.108,3369.2,1.15,1.0
ECO06978,4712.0,8.81,11.0,230.209,49.514,4712.0,1.13,1.0
ECO06979,4328.2,9.81,11.72,133.59,32.681,4311.4,1.09,1.0
ECO06980,7075.7,10.15,12.44,150.108,12.871,7072.2,1.06,1.0
ECO06981,7163.3,8.81,11.05,139.125,29.929,7163.3,1.14,1.0
ECO06982,6272.3,9.27,11.83,149.693,31.486,6395.0,1.13,1.0
ECO06983,6357.1,9.43,11.07,151.594,30.827,6357.1,1.05,1.0
ECO06984,2705.1,9.35,10.86,174.755,31.488,2705.1,1.03,1.0
ECO06985,6598.4,9.17,12.0,176.784,29.624,6611.5,1.11,1.0
ECO06986,6362.1,9.11,11.03,178.732,29.343,6362.1,1.08,1.0
ECO06987,3695.0,9.03,11.06,181.815,30.08,3666.0,1.13,1.0
ECO06988,7035.3,9.33,11.11,182.048,30.753,7035.3,1.12,1.0
ECO06989,6282.7,9.27,11.07,154.039,1.191,6282.7,1.13,1.0
ECO06990,5813.7,9.77,11.12,175.207,1.759,5813.7,1.05,1.0
ECO06991,3984.9,9.69,11.79,150.133,4.407,3891.3,1.07,1.0
ECO06992,5612.3,9.87,13.95,181.055,1.9,5993.4,1.04,1.0
ECO06993,7091.4,10.13,11.26,184.872,10.34,7091.4,1.07,1.0
ECO06994,5901.6,9.81,11.18,184.914,13.479,6013.1,1.03,1.0
ECO06995,7449.5,9.17,11.05,185.366,11.657,7449.5,1.09,1.0
ECO06996,6337.3,9.51,11.17,185.571,12.397,6337.3,1.1,1.0
ECO06997,4101.8,8.77,10.84,185.602,14.747,4101.8,1.21,1.0
ECO06998,7012.4,9.59,11.02,185.755,10.59,7012.4,1.06,1.0
ECO06999,7139.6,9.89,11.21,186.163,10.599,7139.6,1.05,1.0
ECO07000,6024.5,9.77,11.02,187.29,14.524,6024.5,1.06,1.0
ECO07001,7095.9,8.65,11.05,188.142,14.58,7129.0,1.1,1.0
ECO07002,6844.0,10.29,12.36,150.215,22.314,6886.1,1.06,1.0
ECO07003,7163.8,8.77,11.4,188.338,13.226,7183.3,1.11,1.0
ECO07004,7348.4,10.13,11.41,189.238,10.43,7315.6,1.08,1.0
ECO07005,7282.8,9.49,11.41,189.264,10.413,7315.6,1.07,1.0
ECO07006,7426.3,10.07,11.64,134.977,20.6,7429.4,1.16,1.0
ECO07007,5336.3,10.29,11.37,145.822,39.546,5429.3,1.1,1.0
ECO07008,6881.1,10.11,11.44,187.948,34.267,6881.1,1.08,1.0
ECO07009,6998.1,9.75,11.41,199.867,27.749,6979.0,1.08,1.0
ECO07010,6825.7,9.37,11.04,197.229,29.544,6825.7,1.09,1.0
ECO07011,7040.0,9.77,11.17,197.09,29.228,7040.0,1.11,1.0
ECO07012,7237.0,9.31,11.54,184.71,12.996,7313.9,1.02,1.0
ECO07013,6556.5,10.71,12.06,150.263,36.619,6578.6,1.02,1.0
ECO07014,7240.8,9.65,11.54,184.757,12.928,7313.9,1.13,1.0
ECO07015,7366.0,9.71,11.31,185.79,10.546,7327.4,1.05,1.0
ECO07016,7364.4,9.13,10.89,186.154,12.675,7364.4,1.12,1.0
ECO07017,6018.0,10.47,11.61,187.812,14.197,5981.4,1.12,1.0
ECO07018,5944.8,9.35,11.61,187.833,14.195,5981.4,1.05,1.0
ECO07019,6501.8,8.45,10.88,232.788,45.033,6501.8,1.19,1.0
ECO07020,4375.8,9.91,11.18,137.349,22.514,4375.8,1.05,1.0
ECO07021,7091.9,8.95,11.03,173.768,20.635,7091.9,1.14,1.0
ECO07022,6117.4,9.75,11.13,174.942,20.554,6117.4,1.07,1.0
ECO07023,6702.7,10.01,12.24,174.962,20.395,6791.9,1.1,1.0
ECO07024,3802.3,10.29,11.79,150.188,4.734,3891.3,1.08,1.0
ECO07025,6674.6,9.71,11.15,175.104,19.963,6674.6,1.08,1.0
ECO07026,6781.1,9.67,11.25,174.879,22.493,6781.1,1.08,1.0
ECO07027,4742.9,9.07,11.97,190.0,26.682,4754.8,1.07,1.0
ECO07028,6378.1,9.99,11.28,190.095,25.552,6378.1,1.13,1.0
ECO07029,6649.5,8.77,11.26,190.154,27.079,6613.1,1.14,1.0
ECO07030,5197.8,9.99,11.37,190.93,25.472,5200.5,1.09,1.0
ECO07031,6715.9,10.29,11.46,210.561,9.782,6715.9,1.17,1.0
ECO07032,7278.0,9.21,11.2,211.092,9.508,7278.0,1.15,1.0
ECO07033,7400.5,9.35,11.12,211.539,9.572,7400.5,1.13,1.0
ECO07034,7099.0,9.79,12.39,176.515,19.787,7097.9,1.04,1.0
ECO07035,6928.2,10.79,12.36,150.285,22.406,6886.1,1.01,1.0
ECO07036,7344.2,9.45,11.1,147.74,0.863,7344.2,1.12,1.0
ECO07037,5991.7,9.35,11.18,147.897,0.435,5991.7,1.12,1.0
ECO07038,6097.9,9.89,11.3,148.98,-0.19,6158.9,1.06,1.0
ECO07039,6219.9,9.43,11.3,149.09,-0.251,6158.9,1.1,1.0
ECO07040,5266.2,9.93,11.18,181.664,1.284,5266.2,1.04,1.0
ECO07041,5892.5,9.33,12.08,182.647,1.029,6063.6,1.11,1.0
ECO07042,6160.7,10.09,12.31,174.271,19.924,6160.8,1.14,1.0
ECO07043,6829.7,10.31,11.38,174.996,20.16,6829.7,1.08,1.0
ECO07044,6762.0,9.97,11.34,175.469,20.249,6700.3,1.05,1.0
ECO07045,6292.2,10.09,14.19,175.776,19.939,6266.8,1.04,1.0
ECO07046,3886.7,9.61,11.79,150.264,4.619,3891.3,1.07,1.0
